Date,resid
2008-09-02,2.580927673764298
2008-09-03,2.6021403428177843
2008-09-04,2.6091009315203753
2008-09-05,2.6036641498812534
2008-09-08,2.601114957859345
2008-09-09,2.589670402627924
2008-09-10,2.576460820801679
2008-09-11,2.5713782854572464
2008-09-12,2.565840292159013
2008-09-15,2.550515703465337
2008-09-16,2.532233903405139
2008-09-17,2.4921551961424973
2008-09-18,2.461486401822274
2008-09-19,2.4355523023121757
2008-09-22,2.3912432473563094
2008-09-23,2.3395967206303085
2008-09-24,2.297178950039835
2008-09-25,2.2625037165275756
2008-09-26,2.2284402146292424
2008-09-29,2.1699138213972042
2008-09-30,2.128278106789198
2008-10-01,2.0841394537231186
2008-10-02,2.0258438602934663
2008-10-03,1.964133992319812
2008-10-06,1.8806672859467786
2008-10-07,1.7745205345446897
2008-10-08,1.6759560343336184
2008-10-09,1.5664261845131335
2008-10-10,1.463110065248097
2008-10-13,1.4037284360535809
2008-10-14,1.3397153437665112
2008-10-15,1.261551566140593
2008-10-16,1.1905301930747187
2008-10-17,1.1258144264501704
2008-10-20,1.0722359220775393
2008-10-21,1.0043881691581964
2008-10-22,0.9199013788547661
2008-10-23,0.8258620243984041
2008-10-24,0.7156057286652677
2008-10-27,0.596914507878342
2008-10-28,0.5236776616614955
2008-10-29,0.44226360435605017
2008-10-30,0.3688579296705363
2008-10-31,0.29208201253739663
2008-11-03,0.2069605655601663
2008-11-04,0.12996331983559628
2008-11-05,0.04722305066194865
2008-11-06,-0.048934352268368286
2008-11-07,-0.13466517627022645
2008-11-10,-0.2178920614330675
2008-11-12,-0.29709245010011776
2008-11-13,-0.36513228760848726
2008-11-14,-0.4397872654254411
2008-11-17,-0.5088290911913176
2008-11-18,-0.5915377599580336
2008-11-19,-0.6939295250913582
2008-11-20,-0.8051694703892665
2008-11-21,-0.8929017355957236
2008-11-24,-0.9648559080355423
2008-11-25,-1.034855086186671
2008-11-26,-1.0924055456517012
2008-11-28,-1.1384509098867712
2008-12-01,-1.2028194232724712
2008-12-02,-1.2752361144219218
2008-12-03,-1.33960241156464
2008-12-04,-1.4012278401326523
2008-12-05,-1.4513696268965588
2008-12-08,-1.5023043433237397
2008-12-09,-1.5577268633739432
2008-12-10,-1.621882931849335
2008-12-11,-1.6971722801551592
2008-12-12,-1.7704387911168313
2008-12-15,-1.8556323125018928
