Date,resid
2009-10-14,-4.278416728747417
2009-10-15,-4.1889655260142575
2009-10-16,-4.086860784990595
2009-10-19,-3.977064298911305
2009-10-20,-3.876675760451465
2009-10-21,-3.759031707012202
2009-10-22,-3.6435278894114695
2009-10-23,-3.541818191577205
2009-10-26,-3.4676795668331613
2009-10-27,-3.3872536313830217
2009-10-28,-3.3255947450917906
2009-10-29,-3.2378320769684086
2009-10-30,-3.1675821133871036
2009-11-02,-3.090011838196144
2009-11-03,-2.9930242864399528
2009-11-04,-2.8940116818787356
2009-11-05,-2.8057306766734698
2009-11-06,-2.739465031794433
