Date,resid
2008-05-22,-1.6653544331262466
2008-05-23,-1.774655103548128
2008-05-27,-1.8763959240970243
2008-05-28,-1.9780299054205077
2008-05-29,-2.0905276214690254
2008-05-30,-2.210852007547391
2008-06-02,-2.315864060676144
2008-06-03,-2.416596290704334
2008-06-04,-2.5033239725359757
2008-06-05,-2.6048733654124385
2008-06-06,-2.6624538214262454
2008-06-09,-2.7205699982535045
2008-06-10,-2.7777033992135047
2008-06-11,-2.822855819884012
2008-06-12,-2.8788265791307532
2008-06-13,-2.959022855388157
2008-06-16,-3.0410114528507877
2008-06-17,-3.119468069718089
2008-06-18,-3.187968701824822
2008-06-19,-3.261889002085864
2008-06-20,-3.32296579966803
2008-06-23,-3.383688597171647
2008-06-24,-3.449632504396459
2008-06-25,-3.5268663818411388
2008-06-26,-3.5755528823181684
2008-06-27,-3.627220581924154
2008-06-30,-3.6712403240814
2008-07-01,-3.7149793130772304
2008-07-02,-3.739696652992932
2008-07-03,-3.7714409864814846
2008-07-07,-3.797323157034763
2008-07-08,-3.8496084701402062
2008-07-09,-3.8836470416153173
2008-07-10,-3.913878987132941
2008-07-11,-3.929206339969207
2008-07-14,-3.927393116544415
2008-07-15,-3.921495524721821
2008-07-16,-3.948281297148309
2008-07-17,-3.9732350068781823
2008-07-18,-4.004826240143068
2008-07-21,-4.041692475627202
2008-07-22,-3.9382197169426765
2008-07-23,-3.9889974491291764
2008-07-24,-4.026933613334028
2008-07-25,-4.067511828602432
2008-07-28,-4.10336439907376
2008-07-29,-4.159812864826192
2008-07-30,-4.227373656650755
2008-07-31,-4.276568409400405
2008-08-01,-4.332123024876264
2008-08-04,-4.381920547618091
2008-08-05,-4.452883904991462
2008-08-06,-4.5330096030838245
2008-08-07,-4.609786040058399
2008-08-08,-4.688821843061907
2008-08-11,-4.77702308484439
2008-08-12,-4.870137454141756
2008-08-13,-4.955368706263127
2008-08-14,-5.045891397535865
2008-08-15,-5.151443898212753
2008-08-18,-5.247040751471729
2008-08-19,-5.33419696468105
2008-08-20,-5.439590503522718
2008-08-21,-5.545611182216087
2008-08-22,-5.658606225286272
2008-08-25,-5.753258217076977
2008-08-26,-5.848533865293319
2008-08-27,-5.940540360757014
2008-08-28,-6.038100746488705
2008-08-29,-6.118739035812138
2008-09-02,-6.196107406711661
2008-09-03,-6.275065966568937
2008-09-04,-6.328363636315832
2008-09-05,-6.381810889187015
2008-09-08,-6.438770041678646
2008-09-09,-6.4702140806515
2008-09-10,-6.508538614909971
2008-09-11,-6.541996683593071
2008-09-12,-6.564564812753921
2008-09-15,-6.5294869046836705
2008-09-16,-6.507370342780316
2008-09-17,-6.432470843358827
2008-09-18,-6.382506203327741
2008-09-19,-6.338881662245766
2008-09-22,-6.278164168898001
2008-09-23,-6.199925572497466
2008-09-24,-6.127648135878958
2008-09-25,-6.0731360771305365
2008-09-26,-6.005144779904304
2008-09-29,-5.830441728915165
2008-09-30,-5.724607958168847
2008-10-01,-5.615882356158547
2008-10-02,-5.459005999260383
2008-10-03,-5.311537546947651
2008-10-06,-5.097574026504604
2008-10-07,-4.869126129058952
2008-10-08,-4.609828251097618
2008-10-09,-4.295428580117836
2008-10-10,-3.9318420549679027
2008-10-13,-3.7118459746511743
2008-10-14,-3.4963058430739156
2008-10-15,-3.1557495361551893
2008-10-16,-2.828813026961157
2008-10-17,-2.479060886707695
2008-10-20,-2.292167741964504
2008-10-21,-2.1000227692218
2008-10-22,-1.7587868010838221
2008-10-23,-1.4380713054178895
2008-10-24,-1.013171666061765
2008-10-27,-0.5876150509235333
2008-10-28,-0.29440908100649005
2008-10-29,0.024583191255312775
2008-10-30,0.27354420938404816
2008-10-31,0.49717850802575825
2008-11-03,0.6667071462701434
2008-11-04,0.7821286029433334
2008-11-05,0.948721914460496
2008-11-06,1.1946117772155005
2008-11-07,1.365239588581958
2008-11-10,1.5655428597117829
2008-11-12,1.8260621381399984
2008-11-13,2.0248239492397233
2008-11-14,2.281247652322456
2008-11-17,2.560620851223827
2008-11-18,2.822378953098593
2008-11-19,3.1435905541731985
2008-11-20,3.518558246419411
2008-11-21,3.8033440544113732
2008-11-24,4.009438221123017
2008-11-25,4.186462317284134
2008-11-26,4.309731599057285
2008-11-28,4.436103681238174
2008-12-01,4.677459455035483
2008-12-02,4.873622246098394
2008-12-03,5.04822379318888
2008-12-04,5.24640844580196
2008-12-05,5.408553332041368
2008-12-08,5.551515997310193
2008-12-09,5.698750787348342
2008-12-10,5.818440767101917
2008-12-11,5.942136676966031
2008-12-12,6.05506689471492
2008-12-15,6.1925927657258875
2008-12-16,6.2880320193795525
2008-12-17,6.365187370912849
2008-12-18,6.419195392791497
2008-12-19,6.447127232048421
2008-12-22,6.474232535083676
2008-12-23,6.505338777214843
2008-12-24,6.5226507384982835
2008-12-26,6.532069458869597
2008-12-29,6.540055803705179
2008-12-30,6.528865266277467
2008-12-31,6.495781033374432
2009-01-02,6.4442882681569715
2009-01-05,6.393764813427863
2009-01-06,6.335554266212958
2009-01-07,6.328150779772136
2009-01-08,6.315672282947085
2009-01-09,6.308295020941168
2009-01-12,6.331417074891865
2009-01-13,6.332950887920253
2009-01-14,6.395125895077943
2009-01-15,6.463701925565093
2009-01-16,6.481532234472381
2009-01-21,6.511750770034457
2009-01-22,6.5465990837321
2009-01-23,6.578904635916335
2009-01-26,6.599422525385779
2009-01-27,6.590135379639778
